video_path,split
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0axZSeaUbfs.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0G9vplL8ae8.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0iQIfGnKflc.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0mym1CooiTE.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0mym1CooiTE.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0ObEtA6Q8vU.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0qtCdb23_2g.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0QTR0WiJSNk.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0SS47KwVOQ4.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0tse0Fsy_rg.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0tse0Fsy_rg.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0u56Q_QmxIM.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0u56Q_QmxIM.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0u56Q_QmxIM.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0uCqd5hZcyI.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0uCqd5hZcyI.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0VnZngec8sc.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\0zJcYnsh55g.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1-GgVRmAEoo.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\12Ezy1y1cWY.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\12lqQE6oPNE.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\176vWywoq9E.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\19pTUX8KfYM.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\19pTUX8KfYM.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1ajEXdEsJ-k.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1CYzbX8AaP8.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1CYzbX8AaP8.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1dOaM7zWPo8.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1hpZ2ecWqtI.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1hpZ2ecWqtI.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1izSTcQI7H4.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1jC4vsQsjwM.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1m4WjLRKTwc.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1m67onLoRwY.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1mdMhaq5p4w.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1mHjMNZZvFo.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1mODTfLRGdI.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1pm5uoU85FI.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1pm5uoU85FI.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1pMNczHCXPc.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1S0SxmfbOus.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1sjXuXtx9-E.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1sjXuXtx9-E.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1tPH6PNeOSk.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1tPH6PNeOSk.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1TXS1Zg4wDc.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1uC-2TZqplE.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1uC-2TZqplE.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1uC-2TZqplE.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1W7XLdNpEgc.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1XkKu4LBvog.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1XkKu4LBvog.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1XqMZQu_pP4.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1XqMZQu_pP4.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1yIGI42lzak.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\1zpucNpIDk8.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2-LDYe7OXZU.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2c42A4Z7qPE.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2c42A4Z7qPE.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2d6btbaNdfo.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2d6btbaNdfo.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2d6btbaNdfo.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2DZb5yIc6Fg.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2DZb5yIc6Fg.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2fzLibPAtvI.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2fzLibPAtvI.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2HE6cw3HFPk.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2hhqEWiv4eI.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2HU92Hfx8Lo.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2kqPuht5jTg.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2kqPuht5jTg.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2KSBoJZMcMU.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2mfmw63l88g.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2NNYN1ZCJhw.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2OAA4slRc5M.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2oEUp9sGRGk.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2oiXF5_gTyk.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2PSGksTyrnI.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2r5NVi3SZ2I.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2rV3Ibtdnvs.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2rV3Ibtdnvs.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2SzC9dm4Yy4.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2T3oK1Gse2g.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2T3oK1Gse2g.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2TMl5EMrdVI.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2TXrDZgbDHE.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2UqnC_rFcRQ.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2UxhlaDEPmI.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2WuhWF4fAOQ.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2WuhWF4fAOQ.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2x8GZaBY6TM.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2yUnXroXyeI.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2yUnXroXyeI.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\2_OOIcYfLV0.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\300gK3CnzW0.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\39BJkEXJpgc.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\39BJkEXJpgc.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3AyjQQYmqU4.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3ccY8jYkI5o.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3ccY8jYkI5o.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3gUpRQ22vUs.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3GylAjrajHs.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3HA2W1s4oP8.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3hKgh9AB3tk.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3J7Cl3FXs1o.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3JzvXA-Zfbs.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3K16KyiAZHw.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3K16KyiAZHw.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3LAaFUSGvsU.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3lV-sr3NOUo.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3lV-sr3NOUo.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3lV-sr3NOUo.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3n-QaO3EvPQ.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3OoQBXWTGfE.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3orJLMVqWYw.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3Q3SB1dVAng.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3S72dDIm1fM.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3Sj-GZ3YXWs.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3taD1fEPfC8.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3tPq9fNOXZQ.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3wgZrRMosvY.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3WoXkI06zGk.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3wRj39GKLJ0.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3yU-7AXnFCM.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\3zAyM2edy1g.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\45SH4ohAH3M.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4b-LkHBGWp4.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4bDOetaLvZs.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4CiR99jTzso.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4fN-DKUzgWQ.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4fN-DKUzgWQ.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4JjpfL4y3XM.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4JjpfL4y3XM.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4JYmE9a21aI.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4KD3XCMsIBs.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4kIHxR6s1L4.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4lH5nLSwmoM.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4lH5nLSwmoM.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4lIbWq27O84.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4lIbWq27O84.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4lj66h4CXI8.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4lj66h4CXI8.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4nir0YtjHVs.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4nir0YtjHVs.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4nMstrTuXXw.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4NzqG0XwOWg.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4OKYywIqnqg.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4Qr1BjZhnpg.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4sCa35TOxgs.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4T9UUWWRE94.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4vJ69g7gAH4.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4vJ69g7gAH4.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4vJ69g7gAH4.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4VwcU0ROy5k.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4VwcU0ROy5k.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4XdZDodpzac.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4XdZDodpzac.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4yogPbHFQ9o.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4ZlcaXadwlo.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\4ZlcaXadwlo.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5-mwIFjOWZ4.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\50gokPvvMs8.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\51KRxB3g7A8.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\51KRxB3g7A8.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\54JawR1x0II.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\54K75EhiTEk.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\59Smv7wl--w.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5bi_PM3XMEQ.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5BPGRteF64Y.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5CRqN54uejE.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5CRqN54uejE.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5Eez38v8TuU.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5Eez38v8TuU.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5hFRSHAis2E.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5hFRSHAis2E.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5kaqMZ7SB9w.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5KHOpRCxnwQ.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5Ku4_r_Yxsk.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5kwoq4EZixQ.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5lqg3tAI9H0.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5lqg3tAI9H0.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5LT-hTT4J7s.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5PsD_NFMWpQ.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5TYuLy7JLj4.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5VG1EgzvprE.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\5wpoKhbt28c.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\65xWDhgq1OE.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\65xWDhgq1OE.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\69BopbFc34U.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6CRet5sD6xI.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6inqwyJPQ6k.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6JfSPPVUgIg.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6l0RBbxg4fk.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6LKbPUX03sY.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6M8OQNo64Tc.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6nbxAP_ZKQQ.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6NjuNY4LfQc.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6NjuNY4LfQc.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6oL9yyc9iJc.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6tBnFWDqvJE.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6U2qLDZA5lQ.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6uqXoPJSoPg.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6uqXoPJSoPg.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6waL_gUxtAM.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6wHQsN5g2RM.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6WSr4IW6cNI.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\6zm71IHOCZA.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\75XbCb7G8kw.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\78zauTEQ-k8.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7A7gav98tW4.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7b9DirXrkHo.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7fOxteINSUg.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7fOxteINSUg.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7GRC7XjGzX8.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7IegDaeNlik.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7IegDaeNlik.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7LHmNEH65Pk.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7nJPNkWZDOY.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7nJPNkWZDOY.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7P2F5Mk_Q1s.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7pLYJKO75_c.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7pLYJKO75_c.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7PYAn9njCHI.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7qGYGbIg45c.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7T-KyMnEbJM.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7tlMys6MZ34.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7u0o63Z7q9E.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7vF5WLD1RxY.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7WixH0aSfqI.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7WixH0aSfqI.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7wsksuXYoMY.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7Y3S4nfQHeo.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7Y4cUPFEt-4.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\7ZnijRlK5-E.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\81f9t2HMNas.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\836kYlEs9GI.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\84emxO86qa8.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\84Lz5a9yRZg.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\85isLsZHZpo.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\85isLsZHZpo.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\86upzmhvpXw.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8AnIttmflwI.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8AnIttmflwI.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8AnIttmflwI.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8dVcA5J1Dcw.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8e4nnel_x-M.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8eeZjC_bmtc.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8eeZjC_bmtc.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8eeZjC_bmtc.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8gvBbE6iZNo.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8gvBbE6iZNo.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8hGOOynn3ZU.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8hH_eJ8qv_M.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8hH_eJ8qv_M.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8hH_eJ8qv_M.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8hW6WfYBP18.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8hW6WfYBP18.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8hW6WfYBP18.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8hW6WfYBP18.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8i7H-uSCQcc.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8lg8A_zFOmg.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8lg8A_zFOmg.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8n6G3V3-Tk8.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8narByy2B5g.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8narByy2B5g.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8narByy2B5g.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8nt2PL_p-Io.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8OckVmEZ8X8.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8OckVmEZ8X8.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8OckVmEZ8X8.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8OckVmEZ8X8.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8OGiv7FetSQ.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8OGiv7FetSQ.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8pM3X-xsD4s.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8pM3X-xsD4s.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8PXQ_5tUv74.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8py6SksNsZQ.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8py6SksNsZQ.004.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8qesctueAV0.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8qesctueAV0.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8qG1sMihtPA.001.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8qG1sMihtPA.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8qG1sMihtPA.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8QtlG5ujHyc.000.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8QtlG5ujHyc.003.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8RVJqjILSD0.002.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8RVJqjILSD0.005.mp4,validation
C:\Users\athas\Downloads\Chalearn\first-impressions\val\8s0R8r6UsU0.001.mp4,validation
